ID,Card Name,Card Type,Points,Description,List,Labels,Members,Due Date,Closed,Date Last Activity,URL,Short Link,Checklist Count,Attachment Count
68d401e1ccaabb222d97443a,[issue - 2] Schema Creation: Types inheriting fields via extension have duplicate ID's,issue,2,"Sprint #: 12

Sprint Started: 9/25

Sprint Completed: 10/8

Points: 2

See description of ticket attached.

Repo: jadn-sandbox

Branch: inheritance",Sprint #12 - Closed,"JADN Sandbox, v0.16.0",Joshua Cohen,,False,2025-11-06T14:56:43.328Z,https://trello.com/c/ImUB1HFl/755-issue-2-schema-creation-types-inheriting-fields-via-extension-have-duplicate-ids,ImUB1HFl,0,3
64356bca39ac1d67e1fe08ba,[Issue - 4] Schema Creation: Process - (K)ey/(L)ink field option,issue,4,,Sprint #13 - Closed,JADN Sandbox,Kevin Cressman,,False,2025-10-21T14:36:45.851Z,https://trello.com/c/qj4aRSdd/110-issue-4-schema-creation-process-key-link-field-option,qj4aRSdd,0,3
68f29724748f3bfbe193af87,[customer request - 2] JADN CLI: Concise JSON Output Flag,customer request,2,"**Sprint #**: 13

**Sprint Timeline**: 10/8 - 10/22

**Points**: 2

‌

**Repo**: jadn-cli

**Base Branch**: develop
**Feature Branch**: compact-json-2

‌

**Research:**

[https://leapcell.io/blog/how-to-minify-json-a-developer-guide](https://leapcell.io/blog/how-to-minify-json-a-developer-guide ""‌"")

[https://stackoverflow.com/questions/48487195/how-to-minify-json](https://stackoverflow.com/questions/48487195/how-to-minify-json ""smartCard-inline"")

[https://jsonformatter.org/json-minify](https://jsonformatter.org/json-minify ""smartCard-inline"")",Sprint #13 - Closed,JADN CLI,Joshua Cohen,,False,2025-10-20T18:45:40.906Z,https://trello.com/c/f9U7Ibk7/790-customer-request-2-jadn-cli-concise-json-output-flag,f9U7Ibk7,0,6
6442a471de95f8bb9f49fc52,[customer request - 2] JADN Sandbox: Ability to use Concise JSON Data,customer request,2,"**Sprint #**: 13

**Sprint Timeline**: 10/8 - 10/22

**Points**: 2

‌

**Repo**: jadn-sandbox

**Base Branch**: develop
**Feature Branch**: compact-json

Need in Data Creation, Data Translation? Shouldn’t need anywhere else because it can be validated the same as normal JSON.

**Research:**

[https://leapcell.io/blog/how-to-minify-json-a-developer-guide](https://leapcell.io/blog/how-to-minify-json-a-developer-guide ""‌"")

[https://stackoverflow.com/questions/48487195/how-to-minify-json](https://stackoverflow.com/questions/48487195/how-to-minify-json ""smartCard-inline"")

[https://jsonformatter.org/json-minify](https://jsonformatter.org/json-minify ""smartCard-inline"")",Sprint #13 - Closed,JADN Sandbox,Joshua Cohen,,False,2025-10-20T19:09:45.558Z,https://trello.com/c/0jp2xl0N/123-customer-request-2-jadn-sandbox-ability-to-use-concise-json-data,0jp2xl0N,0,4
68effeba855d4cbf2895065a,[enhancement - 1] Expand Choice Test Cases,enhancement,1,"Sprint #: 13

Sprint Timeline: 10/08 - 10/22

Points: 1

‌

Repo:

Base Branch: schema\_val\_2.0
Feature Branch: choice_combine

‌

Goal / Issue: Several of the tests in the Choice suite were missing important cases for issues such as multiple entries, ambiguous typing, or simply a lack of XML tests. these have been updated to further solidify our test coverage alongside the updated logic.

How to Test: tests adjusted to properly reflect the changes in structure.  they can be run to check validity.",Sprint #13 - Closed,JADN Validation,Kevin Cressman,,False,2025-10-17T18:18:07.701Z,https://trello.com/c/J1RRRpJv/785-enhancement-1-expand-choice-test-cases,J1RRRpJv,0,1
681a4e6346a06331e64c4d4b,[enhancement - 3] Link Example Schemas to Example Data,enhancement,3,"**Sprint #:** 13

**Sprint Timeline:** 09/24 - 10/24

**Points**: 3

‌

**Repo**: jadn-sandbox

**Base Branch:** develop
**Feature Branch**: link-schemas

**Enhanced Goal:** Fix cbor conversion in Data Creation and Data Translation to remove wrapper if present, allowing for correct validation. Also fix Data Translation states not resetting upon schema change. Escalating to 3 pts.

**Goal**:

Link Example Schemas to Example Data to assist users, by showing them **ONLY** example data that matches the example schema selected on the Data Validation page. Ensure schemas with no matching example data, show only the custom.

![image.png](https://trello.com/1/cards/681a4e6346a06331e64c4d4b/attachments/681baac9539738ed715762cb/download/image.png)",Sprint #13 - Closed,"JADN Sandbox, v0.16.0",Joshua Cohen,,False,2025-10-28T13:22:26.913Z,https://trello.com/c/KKb9Bro8/497-enhancement-3-link-example-schemas-to-example-data,KKb9Bro8,0,4
6491f40dd5759413882e89f5,[enhancement - 3] Schema Creation: Add a Regex Visualizer,enhancement,3,"**Sprint #**: 13

**Sprint Timeline**: 10/8 - 10/22

**Points**: 3

‌

**Repo**: jadn-sandbox

**Base Branch**: develop
**Feature Branch**: regex-vis",Sprint #13 - Closed,JADN Sandbox,Joshua Cohen,,False,2025-10-20T18:13:29.051Z,https://trello.com/c/eAGqohuU/206-enhancement-3-schema-creation-add-a-regex-visualizer,eAGqohuU,0,6
68e67eb0bced9c51fa651b47,[essential - 2] Create New Data Examples,essential,2,"**Sprint #**: 13

**Sprint Timeline**: 10/8 - 10/22

**Points**: 2

‌

**Repo**: jadn-sandbox

**Branch:** link-schemas

‌

**Goal**: Create data examples for schemas with incorrect examples or no examples at all. Create xml examples for existing data.",Sprint #13 - Closed,"JADN Sandbox, v0.16.0",Joshua Cohen,,False,2025-10-28T13:22:37.757Z,https://trello.com/c/ECBiMJRH/777-essential-2-create-new-data-examples,ECBiMJRH,1,1
68efb916054090ee11bca3bd,[essential - 2] JADN Sandbox: Release v0.16.0,essential,2,"Sprint #: 13

Sprint Timeline: 10/08 - 10/22

Points: 2

‌

Repo: jadn-sandbox

Base Branch: develop
Feature Branch:",Sprint #13 - Closed,JADN Sandbox,"Joshua Cohen, Matt",,False,2025-10-15T15:39:54.002Z,https://trello.com/c/nVBk23PZ/783-essential-2-jadn-sandbox-release-v0160,nVBk23PZ,0,0
68dfd0ec86bbbc8fe2c71e57,[essential - 2] JADN Sandbox: Update Dependencies as needed,essential,2,"**Sprint #**: 12, 13

**Sprint Timeline**: 09/24 - 10/24

**Points**: 2

‌

**Repo**: jadn-sandbox

**Base Branch**: develop
**Feature Branch:** dependencies

**Goal / Issue:** The package.json dependencies are becoming outdated.  Update as needed.

**Technical Details:**

You can update all minor and bug fixes in one whoop and then smoke test the app.  For major version updates, they will need to updated and tested one at a time.

Document the before and after version list from the package.json.  Screen shots are fine.

**How to Test:** Smoke test each page.",Sprint #13 - Closed,"JADN Sandbox, v0.16.0",Joshua Cohen,,False,2025-10-28T13:23:05.478Z,https://trello.com/c/F39eLaoH/767-essential-2-jadn-sandbox-update-dependencies-as-needed,F39eLaoH,0,3
68eff411efd1d058b46fdd3d,[essential - 2] Updates to Not fieldoption for Choice,essential,2,"Sprint #: 13

Sprint Timeline: 10/08 - 10/22

Points: 2

‌

Repo: jadn-validation

Base Branch: choice_combine
Feature Branch: choice\_combine\_not

‌

Goal / Issue: Recent updates to the JADN schema have clarified the use and purpose of the Not FieldOption for Choice fields. with this clarified understanding we can update the existing logic to be in compliance with these changes.

Technical Details: added code to CombineAll and mapping utils, as well as changes to tests to accommodate the new updates.

How to Test: tests adjusted to properly reflect the changes in structure.  they can be run to check validity.",Sprint #13 - Closed,JADN Validation,Kevin Cressman,,False,2025-10-17T18:17:33.863Z,https://trello.com/c/elfbqxzc/784-essential-2-updates-to-not-fieldoption-for-choice,elfbqxzc,0,1
68d40961a41bd95c3a22b59f,[essential - 3] JADN Validation: Update Untagged Choice Options,essential,3,"Sprint #: 13

Sprint Timeline: 10/08 - 10/22

Points: 3

‌

Repo: jadn-validation

Branch: choice_combine

‌

Goal / Issue: Current tests and behavior of the Combine options are inconsistent with the Untagged Union designation. Remove keys from and properly structure data of these types.

During the process of implementing these changes, a number of other issues were uncovered for both Choice Multiplicity, defaulting to OneOf vs AnyOf, implementation of Combine options, generic typos, and test coverage lacking essential test cases. these updates were essential, and were largely resolved in the course of this ticket, though for clear reporting purposes their tickets have been linked here.

Technical Details:

see [https://github.com/davaya/openc2-jadn/blob/collections/jadn-v2.0.md#443-choice-untagged](https://github.com/davaya/openc2-jadn/blob/collections/jadn-v2.0.md#443-choice-untagged ""smartCard-inline"")  for the relevant section of the JADN spec used for this update.

How to Test: tests adjusted to properly reflect the changes in structure.  they can be run to check validity.",Sprint #13 - Closed,JADN Validation,Kevin Cressman,,False,2025-10-17T18:17:05.704Z,https://trello.com/c/Q2C76kja/756-essential-3-jadn-validation-update-untagged-choice-options,Q2C76kja,0,3
68e6766e644256268d3614dc,[essential - 3] Sandbox TagID Logic,essential,3,"**Sprint #**: 13

**Sprint Timeline**: 10/8 - 10/22

**Points**: 3

‌

**Repo**: jadn-sandbox

**Base Branch**: develop
**Feature Branch**: tagid (array ipvnet ticket also wrapped into this branch)

‌

**Goal**: Implement tagID into schema creation (change to numeric field - can be negative) first, then data creation, ensuring validity of generated data. _**Only on choice fields within structures.**_ View tag_id unit tests.

‌

A tagged union within a structured type may use the `tagId` option to specify a separate field within that type to be used as its tag",Sprint #13 - Closed,JADN Sandbox,Joshua Cohen,,False,2025-10-17T17:41:45.455Z,https://trello.com/c/2qbcWpER/775-essential-3-sandbox-tagid-logic,2qbcWpER,0,4
68f0029b2dff51e99e91c6c7,[issue - 1] Choice Multiplicity Fixes,issue,1,"Sprint #: 13

Sprint Timeline: 10/08 - 10/22

Points: 1

‌

Repo: jadn-validation

Base Branch: schema\_val\_2.0
Feature Branch: choice_combine

‌

Goal / Issue: Choice is improperly handling validation of multiple values. default choice only allows a singular choice selection.

‌

How to Test: tests adjusted to properly reflect the changes in structure.  they can be run to check validity.",Sprint #13 - Closed,JADN Validation,Kevin Cressman,,False,2025-10-17T18:17:52.039Z,https://trello.com/c/JUMqVDZZ/786-issue-1-choice-multiplicity-fixes,JUMqVDZZ,0,1
68e679492012e5464d031ae8,[issue - 1] Data Validation: XML Array as Dict,issue,1,"**Sprint #**: 13

**Sprint Timeline**: 10/8 - 10/22

**Points**: 1

‌

**Repo**: jadn-sandbox, jadn-validation

**Base Branch**: develop
**Feature Branch**: array-xml

‌

**Issue:** Arrays appear as dicts during XML validation, causing validation errors. Also generalized logic into util function and replaced redundant ArrayOf code with this function.

![image.png](https://trello.com/1/cards/68e679492012e5464d031ae8/attachments/68e679c0eb16f132d5185fa1/download/image.png)",Sprint #13 - Closed,"JADN Sandbox, JADN Validation, v0.16.0",Joshua Cohen,,False,2025-10-28T13:22:56.351Z,https://trello.com/c/b6oNk5XR/776-issue-1-data-validation-xml-array-as-dict,b6oNk5XR,0,4
68f10673318b4385a2958901,[issue - 1] Schema Creation: Array IPvNet Flickering Error,issue,1,"**Sprint #**: 13

**Sprint Timeline**: 10/08 - 10/22

**Points**: 1

‌

**Repo**: jadn-sandbox

**Base Branch**: develop
**Feature Branch**: tagid (second ticket on tagid branch)",Sprint #13 - Closed,JADN Sandbox,Joshua Cohen,,False,2025-10-17T17:41:43.112Z,https://trello.com/c/BkSDh5T4/787-issue-1-schema-creation-array-ipvnet-flickering-error,BkSDh5T4,0,1
68ee6df116255ee3347f2f99,[issue - 2] JADN Sandbox: React and React-dom causing docker image to fail,issue,2,"**Sprint #**: 13

**Sprint Timeline**: 10/08 - 10/22

**Points**: 2

‌

**Repo**: jadn-sandbox

**Base Branch**: develop
**Feature Branch**: test

‌

**Issue**: Updating react and react-dom to 19.2.0 causes a blank screen to appear when running the latest docker image.

**Solution:** Revert to 18.2.0 until needed libraries update to support 19.2.0

or

replace react-connected-router

- [https://github.com/lagunovsky/redux-react-router](https://github.com/lagunovsky/redux-react-router ""‌"")

react-helmet-async does not support react 19 & not needed. Remove?

react-dnd and react-select don’t yet support react 19",Sprint #13 - Closed,JADN Sandbox,Joshua Cohen,,False,2025-10-15T15:39:13.404Z,https://trello.com/c/07Gan421/782-issue-2-jadn-sandbox-react-and-react-dom-causing-docker-image-to-fail,07Gan421,0,0
67697c3f5107c73388199475,[issue - 2] Schema Creation: Unable to tab to Fields,issue,2,"repo: jadn-sanbox
branch: ui-edits

schema creation: tab order (field id to other field inputs)

- field id goes off into never never land
- this is caused by the onBlur’s data update, which causes a screen refresh, the input focus is lost

![image.png](https://trello.com/1/cards/67697c3f5107c73388199475/attachments/67697c7e1b995a98d6448bbf/download/image.png)",Sprint #13 - Closed,JADN Sandbox,Joshua Cohen,,False,2025-11-06T14:59:31.761Z,https://trello.com/c/lWdrF7YB/452-issue-2-schema-creation-unable-to-tab-to-fields,lWdrF7YB,0,2
669a7c2edc116ea01c7a78bf,[issue - 3] Schema Creation: MapOf TypeOption Validation,issue,3,"the “validate schema button“ validation is not correctly accounting the requirements of the ktype field. the guidance on ktype fields states they should be a defined type, but the validate button is allowing BaseTypes as well.",Sprint #13 - Closed,JADN Sandbox,,,False,2025-10-21T14:24:59.139Z,https://trello.com/c/FmBqc9ib/422-issue-3-schema-creation-mapof-typeoption-validation,FmBqc9ib,0,3
6759e786a19658d55c6b2c65,[issue - 4]: Translation: JSON Schema miss handling [0..*],issue,4,"JADN:

[https://github.com/oasis-tcs/openc2-jadn-im/blob/CN02-(draft)-2024-11-19/schemas/music-library-v1_1.jadn](https://github.com/oasis-tcs/openc2-jadn-im/blob/CN02-(draft)-2024-11-19/schemas/music-library-v1_1.jadn ""smartCard-inline"")

![image.png](https://trello.com/1/cards/6759e786a19658d55c6b2c65/attachments/6759e7dad3c4f3f832aa2b4f/download/image.png)",Sprint #13 - Closed,JADN Sandbox,,,False,2025-10-21T14:30:31.788Z,https://trello.com/c/omTYVaO2/451-issue-4-translation-json-schema-miss-handling-0,omTYVaO2,0,2
68f91eb6964bbd7cd27b557b,[enhancement - 1]  JADN CLI: Update Help Context,enhancement,1,"Sprint #: 14

Sprint Timeline: 10/22 - 11/05

Points: 1

‌

Repo:

Base Branch: develop
Feature Branch:

‌

Goal / Issue:

Per Larry, more context is needed for concise, verbose and compact json.

data_v, need to include representation formats: xml, cbor, verbose json and concise json (compact json?)

view data, view xml, cbor, verbose json and concise json

‌

Technical Details:

‌

‌

How to Test:",Sprint #14 - Closed,JADN CLI,Matt,,False,2025-10-28T13:26:02.973Z,https://trello.com/c/ancrxM2e/796-enhancement-1-jadn-cli-update-help-context,ancrxM2e,0,0
69035e48e4678c6f2974267a,[enhancement - 2] JADN CLI - Display File After Processing,enhancement,2,"**Sprint #**: 14

**Sprint Timeline**: 10/22 - 11/05

**Points**: 2

‌

**Repo**: jadn-cli

**Base Branch**: develop

‌

**Goal / Issue**:

1. Add a flag/arg to provide the users the ability view the file after it has been processed.
2. Also, update view_file to allow users to pick which directory of files they would like to view, schemas, data or output.
3. Challenge: Allow the user to do this via one liners with flags/args

‌

**How to Test**:

1. Enter a command such as data_v and include flag/arg -o (or something like it) to tell the cli logic to output the file to the display once it’s finished validating.
2. Kickoff the view_file command.  The command will then provide the user will a list of directories to choose from.  The user picks the directory and then, a list of files from this directory are shown.  The user picks the file they want to see and the contents of the file are shown in the cli.",Sprint #14 - Closed,JADN CLI,Joshua Cohen,,False,2025-11-04T15:31:19.378Z,https://trello.com/c/OSYvYtJ0/806-enhancement-2-jadn-cli-display-file-after-processing,OSYvYtJ0,0,1
68f683c2ea332b68e33de989,[enhancement - 2] JADN CLI: Add the ability to View a Schema or Output Data,enhancement,2,"**Sprint #**: 13

**Sprint Timeline:** 10/08 - 10/22

**Points**: 2

‌

**Repo**: jadn-cli

**Base Branch**: develop
**Feature Branch**: view

‌

**Goal / Issue:** The ability to view the schema or data the user is working on within the terminal would be nice.  They can also just cat the file… but a simple view would be a nice addition.",Sprint #14 - Closed,JADN CLI,Joshua Cohen,,False,2025-10-27T19:30:41.245Z,https://trello.com/c/e1AkUl9e/791-enhancement-2-jadn-cli-add-the-ability-to-view-a-schema-or-output-data,e1AkUl9e,0,1
68f92463e839050b317ee593,[enhancement - 3] Visualization: Expand the User Adjustable Graphvis Options,enhancement,3,"Sprint #: 14

Sprint Timeline: 10/22 - 11/05

Points: 3

‌

Repo: jadn-utils and jadn-sandbox

Base Branch: develop
Feature Branch: gv

‌

Goal / Issue:

‌

‌

Technical Details:

‌

‌

How to Test:

Run any JADN Schema Visualization using Graphvis, pick some options to play with.

Here are the list of opts.

```python
    STYLE_DEFAULT = {
        'detail': CONCEPTUAL,
        'show_links': True,
        'show_label_name': True,
        'show_headlabel': True,
        'show_taillabel': True,
        'enums_allowed': 10,
        'graph_comment': 'JADN Schema',
        'graph_format': 'svg',
        'graph_engine': 'dot',
        'label_spacer_height': 4,
        'link_horizontal': False,
        'graph_attr': {
            'fontname': 'Arial',
            'fontsize': '12',
            'bgcolor': 'white'
        },
        'node_attr': {
            'fontname': 'Arial',
            'fontsize': '8',
            'shape': NODE_SHAPE_PLAIN
        },
        'edge_attr': {
            'fontname': 'Arial',
            'fontsize': '7',
            'arrowsize': '0.5',
        },
        'per_type_attrs': {
            'Record': {'fillcolor': COLOR_LIGHTSKYBLUE, 'shape': NODE_SHAPE_PLAIN},
            'Map': {'fillcolor': COLOR_LIGHTSKYBLUE, 'shape': NODE_SHAPE_PLAIN},
            'Array': {'fillcolor': COLOR_LIGHTSKYBLUE, 'shape': NODE_SHAPE_PLAIN},
            'Choice': {'fillcolor': COLOR_LIGHTSKYBLUE, 'shape': NODE_SHAPE_PLAIN},
            'Enumerated': {'fillcolor': COLOR_PALEGREEN, 'shape': NODE_SHAPE_PLAIN},
            'Integer': {'fillcolor': COLOR_PALEGREEN, 'shape': NODE_SHAPE_ELLIPSE},
            'String': {'fillcolor': COLOR_PALEGREEN, 'shape': NODE_SHAPE_ELLIPSE},
            'Binary': {'fillcolor': COLOR_PALEGREEN, 'shape': NODE_SHAPE_ELLIPSE},
            'Boolean': {'fillcolor': COLOR_PALEGREEN, 'shape': NODE_SHAPE_ELLIPSE},
            'Number': {'fillcolor': COLOR_PALEGREEN, 'shape': NODE_SHAPE_ELLIPSE},
        }
    }
```",Sprint #14 - Closed,JADN Sandbox,Matt,,False,2025-10-29T19:45:56.847Z,https://trello.com/c/NzKlVjPY/801-enhancement-3-visualization-expand-the-user-adjustable-graphvis-options,NzKlVjPY,0,5
68e695c5660fd3fb8c0dd91d,[essential - 1] Schema Creation: Not option for untagged choice,essential,1,"**Sprint #**: 13

**Sprint Timeline**: 10/8 - 10/22

**Points**: 1

‌

**Repo**: jadn-sandbox

**Base Branch**: develop
**Feature Branch**: not_opt (tagid & not opt ticket also wrapped into this branch)

‌

**Goal**: Add “not” field option for choices.",Sprint #14 - Closed,JADN Sandbox,Joshua Cohen,,False,2025-10-22T18:28:48.643Z,https://trello.com/c/3BPMdZq9/778-essential-1-schema-creation-not-option-for-untagged-choice,3BPMdZq9,0,1
6904ce4bfcb5a225e5bed0c3,[essential - 2] JADN Validation: Update Inheritance Logic,essential,2,"Sprint #: 14

Sprint Timeline: 10/22 - 11/05

Points: 2

‌

Repo: jadn-validation

Base Branch: develop
Feature Branch: utils-inheritance

‌

Goal / Issue:

Replace or update the current inheritance validation logic with the updated logic used by the UI and utils, which handles abstract classes better.

‌

Technical Details:

If existing inheritance code already lives in jadn-utils, attempt to call this logic from jadn-validation so we don’t duplicate code.

‌

How to Test:

Add and update unit tests.",Sprint #14 - Closed,JADN Validation,Joshua Cohen,,False,2025-11-03T20:12:26.477Z,https://trello.com/c/hgI7Yc0v/813-essential-2-jadn-validation-update-inheritance-logic,hgI7Yc0v,0,0
68f919b798bae43e65ecc1da,[essential - 2] Schema Creation: i<n>  Integer,essential,2,"**Sprint #**: 14

**Sprint Timeline**: 10/22 - 11/5

**Points**: 2

‌

**Repo**: jadn-sandbox

**Base Branch**: develop
**Feature Branch**: unsigned_int (2 tickets on this branch)

‌

**Goal:** u<n>  Integer Unsigned integer or bit field of <n> bits, value must be between 0 and 2^<n> - 1.",Sprint #14 - Closed,JADN Sandbox,Joshua Cohen,,False,2025-10-23T15:24:07.844Z,https://trello.com/c/tWLqfjPF/795-essential-2-schema-creation-in-integer,tWLqfjPF,0,2
68f146a592e67007ac516b70,[essential - 2] Schema Creation: tagID & not opt only show up when appropriate,essential,2,"Sprint #: 13

Sprint Timeline: 10/08 - 10/22

Points: 2

- TagID should only show up on fields with the Choice type
- Not option should only appear on fields within a Choice that contain allOf type option

Repo: jadn-sandbox

Base Branch: develop
Feature Branch: not_opt",Sprint #14 - Closed,JADN Sandbox,Joshua Cohen,,False,2025-10-22T18:27:14.369Z,https://trello.com/c/Tt9Ls11K/788-essential-2-schema-creation-tagid-not-opt-only-show-up-when-appropriate,Tt9Ls11K,0,1
689a4458c37141fe4b634a0c,[essential - 3] Schema Creation: u<n>  Integer,essential,3,"**Sprint #**: 14

**Sprint Timeline**: 10/22 - 11/5

**Points**: 3

‌

**Repo**: jadn-sandbox

**Base Branch**: develop
**Feature Branch**: unsigned_int  (2 tickets on this branch)

‌

**Goal:** u<n>  Integer Unsigned integer or bit field of <n> bits, value must be between 0 and 2^<n> - 1.",Sprint #14 - Closed,JADN Sandbox,Joshua Cohen,,False,2025-10-23T15:24:02.699Z,https://trello.com/c/GyMJGncQ/680-essential-3-schema-creation-un-integer,GyMJGncQ,0,4
68f92293ad6c177c5db95ac1,[essential - 4] JADN Utils: Build a JSON  Verbose to Compact Converter,essential,4,"**Sprint #:** 14

**Sprint Timeline:** 10/22 - 11/05

**Points:** 4

‌

**Repo**: jadn-utils, jadn-cli, jadn-sandbox

**Base Branch:** develop
**Feature Branch:** json_formats (same branch as concise)

**Technical Details:**

jadn-utils contains all important conversion logic.

jadn-cli will contain a new WHL of jadn-utils, using the new convert\_to\_compact function to update the data_c function.

jadn-sandbox will contain a new WHL of jadn-utils, as well as an API call for the concise JSON button instead of simply using JSON.stringify().

‌

**How to Test:**

jadn-utils: run unit tests (includes all examples from spec and more)

jadn-cli: run unit tests, and manually try data_c command

- python jadn\_cli.py data\_c music-database.jadn music_library.json --compact
- python jadn\_cli.py data\_c 1 1 --compact
- python jadn\_cli.py data\_c 1 → 1 → 1
- python jadn\_cli.py → data\_c → 1 → 1 → 1

jadn-sandbox: use button & review results. Yellow means Compact as shown by the alt text. Red is concise (not yet implemented).

‌

**Specification Reference:**

[https://github.com/davaya/openc2-jadn/blob/collections/jadn-v2.0.md#6-serialization-and-data-formats](https://github.com/davaya/openc2-jadn/blob/collections/jadn-v2.0.md#6-serialization-and-data-formats ""smartCard-inline"")

[https://docs.oasis-open.org/openc2/imjadn/v2.0/imjadn-v2.0.html](https://docs.oasis-open.org/openc2/imjadn/v2.0/imjadn-v2.0.html ""smartCard-inline"")

![image.png](https://trello.com/1/cards/68f921bf7aa910593a32ba9b/attachments/68f92262bd527763be09be5f/download/image.png)",Sprint #14 - Closed,"JADN Utils, JADN Sandbox, JADN CLI",Joshua Cohen,,False,2025-10-30T15:09:21.653Z,https://trello.com/c/xiIu8Hpb/800-essential-4-jadn-utils-build-a-json-verbose-to-compact-converter,xiIu8Hpb,0,12
68f921bf7aa910593a32ba9b,[essential - 4] JADN Utils: Build a JSON  Verbose to Concise Converter,essential,4,"**Sprint #:** 14

**Sprint Timeline:** 10/22 - 11/05

**Points:** 4

‌

**Repo**: jadn-utils, jadn-cli, jadn-sandbox

**Base Branch:** develop
**Feature Branch:** json_formats (same branch as compact)

**Technical Details:**

jadn-utils contains all important conversion logic.

jadn-cli will contain a new WHL of jadn-utils, using the new convert\_to\_compact function to update the data_c function.

jadn-sandbox will contain a new WHL of jadn-utils, as well as an API call for the concise JSON button instead of simply using JSON.stringify().

‌

**How to Test:**

jadn-utils: run unit tests (includes all examples from spec and more)

jadn-cli: run unit tests, and manually try data_c command

- python jadn\_cli.py data\_c music-database.jadn music_library.json --concise
- python jadn\_cli.py data\_c 1 1 --concise
- python jadn\_cli.py data\_c 1 → 1 → 2
- python jadn\_cli.py → data\_c → 1 → 1 → 2

jadn-sandbox: use button & review results. Yellow means Compact as shown by the alt text. Red is concise.

**Specification Reference:**

[https://github.com/davaya/openc2-jadn/blob/collections/jadn-v2.0.md#6-serialization-and-data-formats](https://github.com/davaya/openc2-jadn/blob/collections/jadn-v2.0.md#6-serialization-and-data-formats ""smartCard-inline"")

[https://docs.oasis-open.org/openc2/imjadn/v2.0/imjadn-v2.0.html](https://docs.oasis-open.org/openc2/imjadn/v2.0/imjadn-v2.0.html ""smartCard-inline"")

![image.png](https://trello.com/1/cards/68f921bf7aa910593a32ba9b/attachments/68f92262bd527763be09be5f/download/image.png)",Sprint #14 - Closed,"JADN Utils, JADN Sandbox, JADN CLI",Joshua Cohen,,False,2025-10-30T15:08:14.469Z,https://trello.com/c/qFMW9Q52/799-essential-4-jadn-utils-build-a-json-verbose-to-concise-converter,qFMW9Q52,0,13
68f2510949f909b93293ba27,[issue - 1] New Docker image not appearing w/ latest tag,issue,1,"Sprint #: 13

Sprint Timeline: 10/08 - 10/22

Points: 1

Repo: jadn-sandbox

Docker release issue

Goal / Issue: current most new docker version, v0.16.0_1760539237340 , needs to be pulled and run specifically. running without version tag argument defaults to latest and this results in a v0.15.X previous version.

Technical Details: the version update process for the sandbox docker image should have documentation in the team drive, as well as Docker’s documentation for tags which can be found here: [https://docs.docker.com/reference/cli/docker/image/tag/](https://docs.docker.com/reference/cli/docker/image/tag/ ""smartCard-inline"")

How to Test: next release should contain the updated version # and grab the most current image with latest or no arguments given.",Sprint #14 - Closed,JADN Sandbox,Joshua Cohen,,False,2025-10-27T19:16:43.329Z,https://trello.com/c/itejBtB9/789-issue-1-new-docker-image-not-appearing-w-latest-tag,itejBtB9,0,2
68f8e49ccb8ae0c1c508eb55,[issue - 1] Schema Creation: Unable to tab to Meta Fields,issue,1,"**Sprint #:** 14

**Sprint Timeline:** 10/22 - 11/05

**Points:** 1

‌

**Repo:** jadn-sandbox

**Branch:** develop

**Issue**: unable to tab through meta fields

 & config fields",Sprint #14 - Closed,JADN Sandbox,Joshua Cohen,,False,2025-11-04T14:36:40.055Z,https://trello.com/c/HMUl20Rc/794-issue-1-schema-creation-unable-to-tab-to-meta-fields,HMUl20Rc,0,0
68fbbd7eee036fa6e1c3d184,[issue - 3] JADN Utils: Fix OC2 and AP Hunt GV Generation Err,issue,3,"Sprint #: 14

Sprint Timeline: 10/22 - 11/05

Points:

‌

Repo:

Base Branch: develop
Feature Branch: gv

‌

Goal / Issue:

‌

‌

Technical Details:

‌

‌

How to Test:",Sprint #14 - Closed,"JADN Utils, JADN Sandbox",Matt,,False,2025-10-27T14:36:13.498Z,https://trello.com/c/phc7cami/805-issue-3-jadn-utils-fix-oc2-and-ap-hunt-gv-generation-err,phc7cami,0,0
68dd36a85e4f96289202b85c,[issue - 4] JADN Utils: Generate Graphvis Visualization per JADN 2.0,issue,4,"Sprint #: 12

Sprint Timeline: 09/24 - 10/08

Points: 4

‌

Repo:

Base Branch: develop
Feature Branch: gv

Same branch on utils and sandbox.

new jadnutils whl -0.2.0

‌

Goal / Issue:

This ticket also covers “JADN Utils: Fix OC2 and AP Hunt GV Generation Err“

‌

Technical Details:

‌

‌

How to Test:",Sprint #14 - Closed,"JADN Sandbox, JADN Utils",Matt,,False,2025-10-27T14:41:47.512Z,https://trello.com/c/q66KOB9c/765-issue-4-jadn-utils-generate-graphvis-visualization-per-jadn-20,q66KOB9c,0,6
68504c44014a58a340f89240,[enhancement - 2] Schema Translation: Line breaks in JSON and JIDL reverse conversion,enhancement,2,"Sprint #: 5

Sprint Started: 18 June 2025

Sprint Completed:

Points: 2

‌

Repo: jadn-cli

Branch:

‌

Goal / Issue: reverse translation functions do not account for line breaks in a human-readable fashion",Sprint #15 - Closed,JADN Sandbox,Matt,,False,2025-11-14T20:54:22.486Z,https://trello.com/c/wUxB8lGv/537-enhancement-2-schema-translation-line-breaks-in-json-and-jidl-reverse-conversion,wUxB8lGv,0,6
